"STATION","DATE","TMAX","TMIN","TOBS","WESD","WESF"
"USC00410433","2011-06-06","99","67","69","0.0","0.0"
"USC00410433","2011-06-07","101","69","69","0.0","0.0"
"USC00410433","2011-06-08","98","69","73","0.0","0.0"
"USC00410433","2011-06-09","96","72","72","0.0","0.0"
"USC00410433","2011-06-10","96","72","73","0.0","0.0"
"USC00410433","2011-06-11","98","72","72","0.0","0.0"
"USC00410433","2011-06-12","97","72","73","0.0","0.0"
"USC00410433","2011-06-13","99","73","73","0.0","0.0"
"USC00410433","2011-06-14","100","73","75","0.0","0.0"
"USC00410433","2011-06-15","101","75","76","0.0","0.0"
"USC00410433","2011-06-16","102","75","75","0.0","0.0"
"USC00410433","2011-06-17","101","75","78","0.0","0.0"
"USC00410433","2011-06-18","103","76","76","0.0","0.0"
"USC00410433","2011-06-19","104","76","78","0.0","0.0"
"USC00410433","2011-06-20","103","77","77","0.0","0.0"
"USC00410433","2011-06-21","100","77","78","0.0","0.0"
"USC00410433","2011-06-22","100","67","69","0.0","0.0"
"USC00410433","2011-06-23","91","69","71","0.0","0.0"
"USC00410433","2011-06-24","94","70","70","0.0","0.0"
"USC00410433","2011-06-25","96","70","76","0.0","0.0"
"USC00410433","2011-06-26","97","76","76","0.0","0.0"
"USC00410433","2011-06-27","97","76","77","0.0","0.0"
"USC00410433","2011-06-28","99","75","75","0.0","0.0"
"USC00410433","2011-06-29","99","72","72","0.0","0.0"
"USC00410433","2011-06-30","98","70","71","0.0","0.0"
"USC00410433","2011-07-01","99","71","74","0.0","0.0"
"USC00410433","2011-07-02","99","74","75","0.0","0.0"
"USC00410433","2011-07-03","99","73","73","0.0","0.0"
"USC00410433","2011-07-04","101","73","73","0.0","0.0"
"USC00410433","2011-07-05","101","71","71","0.0","0.0"
"USC00410433","2011-07-06","100","71","73","0.0","0.0"
"USC00410433","2011-07-07","102","73","73","0.0","0.0"
"USC00410433","2011-07-08","99","73","74","0.0","0.0"
"USC00410433","2011-07-09","102","74","75","0.0","0.0"
"USC00410433","2011-07-10","99","75","77","0.0","0.0"
"USC00410433","2011-07-11","102","76","76","0.0","0.0"
"USC00410433","2011-07-12","101","76","76","0.0","0.0"
"USC00410433","2011-07-13","100","75","75","0.0","0.0"
"USC00410433","2011-07-14","101","75","75","0.0","0.0"
"USC00410433","2011-07-15","102","75","78","0.0","0.0"
"USC00410433","2011-07-16","104","77","77","0.0","0.0"
"USC00410433","2011-07-17","97","74","74","0.0","0.0"
"USC00410433","2011-07-18","99","74","77","0.0","0.0"
"USC00410433","2011-07-19","97","74","74","0.0","0.0"
"USC00410433","2011-07-20","103","74","77","0.0","0.0"
"USC00410433","2011-07-21","101","76","76","0.0","0.0"
"USC00410433","2011-07-22","101","76","77","0.0","0.0"
"USC00410433","2011-07-23","102","77","78","0.0","0.0"
"USC00410433","2011-07-24","102","77","78","0.0","0.0"
"USC00410433","2011-07-25","103","75","75","0.0","0.0"
"USC00410433","2011-07-26","106","75","77","0.0","0.0"
"USC00410433","2011-07-27","102","76","76","0.0","0.0"
"USC00410433","2011-07-28","103","76","77","0.0","0.0"
"USC00410433","2011-07-29","102","77","77","0.0","0.0"
"USC00410433","2011-07-30","101","76","77","0.0","0.0"
"USC00410433","2011-07-31","100","74","74","0.0","0.0"
"USC00410433","2011-08-01","102","74","75","0.0","0.0"
"USC00410433","2011-08-02","107","75","76","0.0","0.0"
"USC00410433","2011-08-03","105","76","77","0.0","0.0"
"USC00410433","2011-08-04","105","76","76","0.0","0.0"
"USC00410433","2011-08-05","106","76","77","0.0","0.0"
"USC00410433","2011-08-06","105","76","76","0.0","0.0"
"USC00410433","2011-08-07","104","76","78","0.0","0.0"
"USC00410433","2011-08-08","103","78","78","0.0","0.0"
"USC00410433","2011-08-09","105","77","77","0.0","0.0"
"USC00410433","2011-08-10","104","77","77","0.0","0.0"
"USC00410433","2011-08-11","103","77","80","0.0","0.0"
"USC00410433","2011-08-12","102","79","79","0.0","0.0"
"USC00410433","2011-08-13","102","77","77","0.0","0.0"
"USC00410433","2011-08-14","95","77","77","0.0","0.0"
"USC00410433","2011-08-15","104","77","77","0.0","0.0"
"USC00410433","2011-08-16","104","75","75","0.0","0.0"
"USC00410433","2011-08-17","103","75","76","0.0","0.0"
"USC00410433","2011-08-18","102","72","73","0.0","0.0"
"USC00410433","2011-08-19","104","73","74","0.0","0.0"
"USC00410433","2011-08-20","106","74","76","0.0","0.0"
"USC00410433","2011-08-21","104","76","76","0.0","0.0"
"USC00410433","2011-08-22","103","74","74","0.0","0.0"
"USC00410433","2011-08-23","103","74","77","0.0","0.0"
"USC00410433","2011-08-24","103","75","76","0.0","0.0"
"USC00410433","2011-08-25","104","75","75","0.0","0.0"
"USC00410433","2011-08-26","95","70","71","0.0","0.0"
"USC00410433","2011-08-27","102","71","77","0.0","0.0"
"USC00410433","2011-08-28","108","75","76","0.0","0.0"
"USC00410433","2011-08-29","109","76","77","0.0","0.0"
"USC00410433","2011-08-30","110","74","75","0.0","0.0"
"USC00410433","2011-08-31","104","75","75","0.0","0.0"
"USC00410433","2011-09-01","102","71","71","0.0","0.0"
"USC00410433","2011-09-02","100","71","76","0.0","0.0"
"USC00410433","2011-09-03","102","74","74","0.0","0.0"
"USC00410433","2011-09-04","99","74","74","0.0","0.0"
"USC00410433","2011-09-05","99","72","72","0.0","0.0"
"USC00410433","2011-09-06","90","61","61","0.0","0.0"
"USC00410433","2011-09-07","91","58","58","0.0","0.0"
"USC00410433","2011-09-08","94","58","65","0.0","0.0"
"USC00410433","2011-09-09","93","57","63","0.0","0.0"
"USC00410433","2011-09-10","96","61","61","0.0","0.0"
"USC00410433","2011-09-11","97","61","66","0.0","0.0"
"USC00410433","2011-09-12","101","65","65","0.0","0.0"
"USC00410433","2011-09-13","104","65","69","0.0","0.0"
"USC00410433","2011-09-14","105","69","70","0.0","0.0"
"USC00410433","2011-09-15","102","69","69","0.0","0.0"
"USC00410433","2011-09-16","96","69","74","0.0","0.0"
"USC00410433","2011-09-17","90","73","73","0.0","0.0"
"USC00410433","2011-09-18","92","70","72","0.0","0.0"
"USC00410433","2011-09-19","96","68","70","0.0","0.0"
"USC00410433","2011-09-20","93","58","58","0.0","0.0"
"USC00410433","2011-09-21","94","58","68","0.0","0.0"
"USC00410433","2011-09-22","97","67","67","0.0","0.0"
"USC00410433","2011-09-23","94","64","64","0.0","0.0"
"USC00410433","2011-09-24","90","56","56","0.0","0.0"
"USC00410433","2011-09-25","98","56","73","0.0","0.0"
"USC00410433","2011-09-26","104","67","67","0.0","0.0"
"USC00410433","2011-09-27","102","67","74","0.0","0.0"
"USC00410433","2011-09-28","96","62","62","0.0","0.0"
"USC00410433","2011-09-29","101","62","68","0.0","0.0"
"USC00410433","2011-09-30","101","68","73","0.0","0.0"
"USC00410433","2011-10-01","88","60","60","0.0","0.0"
"USC00410433","2011-10-02","87","55","55","0.0","0.0"
"USC00410433","2011-10-03","88","55","56","0.0","0.0"
"USC00410433","2011-10-04","88","52","52","0.0","0.0"
"USC00410433","2011-10-05","87","52","64","0.0","0.0"
"USC00410433","2011-10-06","88","64","67","0.0","0.0"
"USC00410433","2011-10-07","89","67","74","0.0","0.0"
"USC00410433","2011-10-08","92","73","73","0.0","0.0"
"USC00410433","2011-10-09","86","61","61","0.0","0.0"
"USC00410433","2011-10-10","73","61","64","0.0","0.0"
"USC00410433","2011-10-11","77","59","59","0.0","0.0"
"USC00410433","2011-10-12","86","59","68","0.0","0.0"
"USC00410433","2011-10-13","87","62","62","0.0","0.0"
"USC00410433","2011-10-14","85","51","51","0.0","0.0"
"USC00410433","2011-10-15","89","51","56","0.0","0.0"
"USC00410433","2011-10-16","87","56","60","0.0","0.0"
"USC00410433","2011-10-17","88","60","64","0.0","0.0"
"USC00410433","2011-10-18","89","56","56","0.0","0.0"
"USC00410433","2011-10-19","72","47","49","0.0","0.0"
"USC00410433","2011-10-20","75","42","42","0.0","0.0"
"USC00410433","2011-10-21","79","42","52","0.0","0.0"
"USC00410433","2011-10-22","86","52","63","0.0","0.0"
"USC00410433","2011-10-23","84","60","60","0.0","0.0"
"USC00410433","2011-10-24","88","60","61","0.0","0.0"
"USC00410433","2011-10-25","88","61","61","0.0","0.0"
"USC00410433","2011-10-26","85","61","64","0.0","0.0"
"USC00410433","2011-10-27","86","64","66","0.0","0.0"
"USC00410433","2011-10-28","71","50","50","0.0","0.0"
"USC00410433","2011-10-29","62","37","37","0.0","0.0"
"USC00410433","2011-10-30","67","37","43","0.0","0.0"
"USC00410433","2011-10-31","74","43","48","0.0","0.0"
"USC00410433","2011-11-01","80","48","51","0.0","0.0"
"USC00410433","2011-11-02","80","51","61","0.0","0.0"
"USC00410433","2011-11-03","84","42","42","0.0","0.0"
"USC00410433","2011-11-04","62","32","32","0.0","0.0"
"USC00410433","2011-11-05","66","32","41","0.0","0.0"
"USC00410433","2011-11-06","76","41","67","0.0","0.0"
"USC00410433","2011-11-07","77","67","68","0.0","0.0"
"USC00410433","2011-11-08","75","68","69","0.0","0.0"
"USC00410433","2011-11-09","72","45","45","0.0","0.0"
"USC00410433","2011-11-10","63","41","42","0.0","0.0"
"USC00410433","2011-11-11","64","33","33","0.0","0.0"
"USC00410433","2011-11-12","69","33","55","0.0","0.0"
"USC00410433","2011-11-13","77","55","63","0.0","0.0"
"USC00410433","2011-11-14","85","63","69","0.0","0.0"
"USC00410433","2011-11-15","82","69","70","0.0","0.0"
"USC00410433","2011-11-16","72","55","55","0.0","0.0"
"USC00410433","2011-11-17","77","42","42","0.0","0.0"
"USC00410433","2011-11-18","62","41","43","0.0","0.0"
"USC00410433","2011-11-19","67","43","65","0.0","0.0"
"USC00410433","2011-11-20","79","65","72","0.0","0.0"
"USC00410433","2011-11-21","83","61","61","0.0","0.0"
"USC00410433","2011-11-22","77","55","55","0.0","0.0"
"USC00410433","2011-11-23","71","47","48","0.0","0.0"
"USC00410433","2011-11-24","71","42","42","0.0","0.0"
"USC00410433","2011-11-25","72","42","55","0.0","0.0"
"USC00410433","2011-11-26","76","55","60","0.0","0.0"
"USC00410433","2011-11-27","66","41","41","0.0","0.0"
"USC00410433","2011-11-28","54","33","33","0.0","0.0"
"USC00410433","2011-11-29","65","33","40","0.0","0.0"
"USC00410433","2011-11-30","65","38","39","0.0","0.0"
"USC00410433","2011-12-01","64","39","45","0.0","0.0"
"USC00410433","2011-12-02","72","45","58","0.0","0.0"
"USC00410433","2011-12-03","60","57","60","0.0","0.0"
"USC00410433","2011-12-04","67","47","47","0.0","0.0"
"USC00410433","2011-12-05","47","39","39","0.0","0.0"
"USC00410433","2011-12-06","41","31","31","0.0","0.0"
"USC00410433","2011-12-07","40","23","25","0.0","0.0"
"USC00410433","2011-12-08","52","25","31","0.0","0.0"
"USC00410433","2011-12-09","55","31","45","0.0","0.0"
"USC00410433","2011-12-10","61","43","44","0.0","0.0"
"USC00410433","2011-12-11","50","43","44","0.0","0.0"
"USC00410433","2011-12-12","51","43","47","0.0","0.0"
"USC00410433","2011-12-13","57","47","57","0.0","0.0"
"USC00410433","2011-12-14","66","57","66","0.0","0.0"
"USC00410433","2011-12-15","71","54","54","0.0","0.0"
"USC00410433","2011-12-16","56","45","45","0.0","0.0"
"USC00410433","2011-12-17","54","43","43","0.0","0.0"
"USC00410433","2011-12-18","59","43","50","0.0","0.0"
"USC00410433","2011-12-19","62","50","59","0.0","0.0"
"USC00410433","2011-12-20","67","43","44","0.0","0.0"
"USC00410433","2011-12-21","58","41","41","0.0","0.0"
"USC00410433","2011-12-22","49","41","42","0.0","0.0"
"USC00410433","2011-12-23","67","39","39","0.0","0.0"
"USC00410433","2011-12-24","43","39","40","0.0","0.0"
"USC00410433","2011-12-25","42","38","38","0.0","0.0"
"USC00410433","2011-12-26","45","38","41","0.0","0.0"
"USC00410433","2011-12-27","54","36","37","0.0","0.0"
"USC00410433","2011-12-28","63","35","38","0.0","0.0"
"USC00410433","2011-12-29","67","38","39","0.0","0.0"
"USC00410433","2011-12-30","71","39","47","0.0","0.0"
"USC00410433","2011-12-31","73","39","41","0.0","0.0"
"USC00410433","2012-01-01","79","41","44","0.0","0.0"
"USC00410433","2012-01-02","61","38","38","0.0","0.0"
"USC00410433","2012-01-03","58","28","28","0.0","0.0"
"USC00410433","2012-01-04","61","28","42","0.0","0.0"
"USC00410433","2012-01-05","71","42","42","0.0","0.0"
"USC00410433","2012-01-06","70","42","55","0.0","0.0"
"USC00410433","2012-01-07","74","51","51","0.0","0.0"
"USC00410433","2012-01-08","69","46","50","0.0","0.0"
"USC00410433","2012-01-09","59","49","49","0.0","0.0"
"USC00410433","2012-01-10","55","38","39","0.0","0.0"
"USC00410433","2012-01-11","57","37","37","0.0","0.0"
"USC00410433","2012-01-12","76","34","35","0.0","0.0"
"USC00410433","2012-01-13","47","29","33","0.0","0.0"
"USC00410433","2012-01-14","57","29","29","0.0","0.0"
"USC00410433","2012-01-15","67","29","42","0.0","0.0"
"USC00410433","2012-01-16","63","42","61","0.0","0.0"
"USC00410433","2012-01-17","71","61","63","0.0","0.0"
"USC00410433","2012-01-18","72","33","33","0.0","0.0"
"USC00410433","2012-01-19","67","33","53","0.0","0.0"
"USC00410433","2012-01-20","81","53","59","0.0","0.0"
"USC00410433","2012-01-21","72","41","41","0.0","0.0"
"USC00410433","2012-01-22","59","41","53","0.0","0.0"
"USC00410433","2012-01-23","75","46","46","0.0","0.0"
"USC00410433","2012-01-24","66","45","54","0.0","0.0"
"USC00410433","2012-01-25","67","53","53","0.0","0.0"
"USC00410433","2012-01-26","67","44","44","0.0","0.0"
"USC00410433","2012-01-27","67","36","40","0.0","0.0"
"USC00410433","2012-01-28","70","40","43","0.0","0.0"
"USC00410433","2012-01-29","58","33","33","0.0","0.0"
"USC00410433","2012-01-30","63","33","43","0.0","0.0"
"USC00410433","2012-01-31","63","43","59","0.0","0.0"
"USC00410433","2012-02-01","73","57","61","0.0","0.0"
"USC00410433","2012-02-02","81","52","52","0.0","0.0"
"USC00410433","2012-02-03","72","52","66","0.0","0.0"
"USC00410433","2012-02-04","74","50","50","0.0","0.0"
"USC00410433","2012-02-05","68","42","42","0.0","0.0"
"USC00410433","2012-02-06","48","37","39","0.0","0.0"
"USC00410433","2012-02-07","52","39","39","0.0","0.0"
"USC00410433","2012-02-08","67","39","39","0.0","0.0"
"USC00410433","2012-02-09","55","35","36","0.0","0.0"
"USC00410433","2012-02-10","58","36","48","0.0","0.0"
"USC00410433","2012-02-11","64","32","32","0.0","0.0"
"USC00410433","2012-02-12","49","27","27","0.0","0.0"
"USC00410433","2012-02-13","41","27","37","0.0","0.0"
"USC00410433","2012-02-14","65","37","43","0.0","0.0"
"USC00410433","2012-02-15","74","43","62","0.0","0.0"
"USC00410433","2012-02-16","78","47","47","0.0","0.0"
"USC00410433","2012-02-17","63","47","49","0.0","0.0"
"USC00410433","2012-02-18","56","49","53","0.0","0.0"
"USC00410433","2012-02-19","58","41","41","0.0","0.0"
"USC00410433","2012-02-20","61","41","47","0.0","0.0"
"USC00410433","2012-02-21","69","45","45","0.0","0.0"
"USC00410433","2012-02-22","75","45","62","0.0","0.0"
"USC00410433","2012-02-23","87","59","59","0.0","0.0"
"USC00410433","2012-02-24","91","49","49","0.0","0.0"
"USC00410433","2012-02-25","63","36","38","0.0","0.0"
"USC00410433","2012-02-26","63","37","37","0.0","0.0"
"USC00410433","2012-02-27","66","37","58","0.0","0.0"
"USC00410433","2012-02-28","73","58","61","0.0","0.0"
"USC00410433","2012-02-29","76","61","66","0.0","0.0"
"USC00410433","2012-03-01","78","51","53","0.0","0.0"
"USC00410433","2012-03-02","71","53","68","0.0","0.0"
"USC00410433","2012-03-03","82","49","49","0.0","0.0"
"USC00410433","2012-03-04","65","38","38","0.0","0.0"
"USC00410433","2012-03-05","75","38","43","0.0","0.0"
"USC00410433","2012-03-06","77","43","54","0.0","0.0"
"USC00410433","2012-03-07","75","54","63","0.0","0.0"
"USC00410433","2012-03-08","71","63","68","0.0","0.0"
"USC00410433","2012-03-09","76","40","40","0.0","0.0"
"USC00410433","2012-03-10","44","40","44","0.0","0.0"
"USC00410433","2012-03-11","51","44","51","0.0","0.0"
"USC00410433","2012-03-12","76","49","52","0.0","0.0"
"USC00410433","2012-03-13","82","52","64","0.0","0.0"
"USC00410433","2012-03-14","80","64","66","0.0","0.0"
"USC00410433","2012-03-15","78","66","66","0.0","0.0"
"USC00410433","2012-03-16","81","66","67","0.0","0.0"
"USC00410433","2012-03-17","78","65","67","0.0","0.0"
"USC00410433","2012-03-18","79","67","68","0.0","0.0"
"USC00410433","2012-03-19","75","67","68","0.0","0.0"
"USC00410433","2012-03-20","79","51","51","0.0","0.0"
"USC00410433","2012-03-21","68","42","42","0.0","0.0"
"USC00410433","2012-03-22","71","42","54","0.0","0.0"
"USC00410433","2012-03-23","84","44","44","0.0","0.0"
"USC00410433","2012-03-24","80","44","52","0.0","0.0"
"USC00410433","2012-03-25","83","52","57","0.0","0.0"
"USC00410433","2012-03-26","84","57","58","0.0","0.0"
"USC00410433","2012-03-27","83","57","60","0.0","0.0"
"USC00410433","2012-03-28","81","60","65","0.0","0.0"
"USC00410433","2012-03-29","71","63","65","0.0","0.0"
"USC00410433","2012-03-30","79","65","67","0.0","0.0"
"USC00410433","2012-03-31","84","63","65",,
"USC00410433","2012-04-01","88","65","66","0.0","0.0"
"USC00410433","2012-04-02","87","66","68","0.0","0.0"
"USC00410433","2012-04-03","85","68","71","0.0","0.0"
"USC00410433","2012-04-04","85","53","55","0.0","0.0"
"USC00410433","2012-04-05","86","55","64","0.0","0.0"
"USC00410433","2012-04-06","90","58","59","0.0","0.0"
"USC00410433","2012-04-07","84","59","67","0.0","0.0"
"USC00410433","2012-04-08","84","61","63","0.0","0.0"
"USC00410433","2012-04-09","84","58","61","0.0","0.0"
"USC00410433","2012-04-10","83","58","59","0.0","0.0"
"USC00410433","2012-04-11","84","58","59","0.0","0.0"
"USC00410433","2012-04-12","85","59","67","0.0","0.0"
"USC00410433","2012-04-13","85","67","67","0.0","0.0"
"USC00410433","2012-04-14","81","67","71","0.0","0.0"
"USC00410433","2012-04-15","79","71","72","0.0","0.0"
"USC00410433","2012-04-16","75","52","55","0.0","0.0"
"USC00410433","2012-04-17","76","55","57","0.0","0.0"
"USC00410433","2012-04-18","83","55","60","0.0","0.0"
"USC00410433","2012-04-19","84","59","60","0.0","0.0"
"USC00410433","2012-04-20","85","60","63","0.0","0.0"
"USC00410433","2012-04-21","75","51","51","0.0","0.0"
"USC00410433","2012-04-22","78","48","48","0.0","0.0"
"USC00410433","2012-04-23","90","48","56","0.0","0.0"
"USC00410433","2012-04-24","80","53","53","0.0","0.0"
"USC00410433","2012-04-25","87","53","67","0.0","0.0"
"USC00410433","2012-04-26","91","66","66","0.0","0.0"
"USC00410433","2012-04-27","92","66","66","0.0","0.0"
"USC00410433","2012-04-28","90","66","69","0.0","0.0"
"USC00410433","2012-04-29","89","69","70","0.0","0.0"
"USC00410433","2012-04-30","87","70","72","0.0","0.0"
"USC00410433","2012-05-01","86","70","70","0.0","0.0"
"USC00410433","2012-05-02","87","70","71","0.0","0.0"
"USC00410433","2012-05-03","87","70","70","0.0","0.0"
"USC00410433","2012-05-04","92","70","71","0.0","0.0"
"USC00410433","2012-05-05","93","71","72","0.0","0.0"
"USC00410433","2012-05-06","95","65","66","0.0","0.0"
"USC00410433","2012-05-07","91","66","70","0.0","0.0"
"USC00410433","2012-05-08","91","63","64","0.0","0.0"
"USC00410433","2012-05-09","68","61","62","0.0","0.0"
"USC00410433","2012-05-10","81","62","66","0.0","0.0"
"USC00410433","2012-05-11","73","59","61","0.0","0.0"
"USC00410433","2012-05-12","82","61","63","0.0","0.0"
"USC00410433","2012-05-13","77","59","59","0.0","0.0"
"USC00410433","2012-05-14","82","59","62","0.0","0.0"
"USC00410433","2012-05-15","84","62","63","0.0","0.0"
"USC00410433","2012-05-16","74","57","57","0.0","0.0"
"USC00410433","2012-05-17","85","57","59","0.0","0.0"
"USC00410433","2012-05-18","89","59","63","0.0","0.0"
"USC00410433","2012-05-19","87","63","69","0.0","0.0"
"USC00410433","2012-05-20","88","64","64","0.0","0.0"
"USC00410433","2012-05-21","88","63","63","0.0","0.0"
"USC00410433","2012-05-22","91","63","65","0.0","0.0"
